lead_id,customer_id,created_date,first_touch_channel,last_touch_channel,campaign_id,market,industry,company_size_band,product_interest,engagement_score,lead_status,mql_flag,sql_flag
L003406,CU003406,2025-09-15,Paid Search - Brand,Paid Search - Brand,CMP_PAI_CAR,Cardiff,Professional Services,1-49,Remote Support,55.1,MQL,1,0
L003407,CU003407,2025-09-15,Email,Email,CMP_EMA_EDI,Edinburgh,Healthcare,50-249,Remote Support,55.5,New,0,0
L003408,CU003408,2025-09-15,Direct,Direct,CMP_DIR_BRI,Bristol,Manufacturing,1-49,Security Add-on,71.7,SQL,1,1
L003409,CU003409,2025-09-15,Events,Events,CMP_EVE_MAN,Manchester,Professional Services,1-49,Security Add-on,43.8,New,0,0
L003410,CU003410,2025-09-15,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_MAN,Manchester,Technology,50-249,Remote Support,62.7,MQL,1,0
L003411,CU003411,2025-09-16,Paid Search - Brand,Paid Search - Brand,CMP_PAI_MAN,Manchester,Manufacturing,250-999,Enterprise Connectivity,40.1,SQL,1,1
L003412,CU003412,2025-09-16,Organic Search,Organic Search,CMP_ORG_LIV,Liverpool,Manufacturing,250-999,Security Add-on,49.3,MQL,1,0
L003413,CU003413,2025-09-17,Direct,Direct,CMP_DIR_SHE,Sheffield,Technology,50-249,Security Add-on,73.2,New,0,0
L003414,CU003414,2025-09-17,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BIR,Birmingham,Healthcare,250-999,Remote Access,53.3,SQL,1,1
L003415,CU003415,2025-09-17,Paid Search - Brand,Paid Search - Brand,CMP_PAI_MAN,Manchester,Manufacturing,1-49,Remote Support,57.6,SQL,1,1
L003416,CU003416,2025-09-17,Paid Social,Paid Social,CMP_PAI_LON,London,Technology,250-999,Security Add-on,38.9,SQL,1,1
L003417,CU003417,2025-09-17,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BIR,Birmingham,Professional Services,50-249,Remote Access,76.2,MQL,1,0
L003418,CU003418,2025-09-17,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BRI,Bristol,Manufacturing,250-999,Security Add-on,71.9,New,0,0
L003419,CU003419,2025-09-18,Organic Search,Organic Search,CMP_ORG_LON,London,Retail,1000+,Remote Support,54.8,SQL,1,1
L003420,CU003420,2025-09-18,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LON,London,Technology,250-999,Remote Access,64.8,SQL,1,1
L003421,CU003421,2025-09-18,Organic Search,Organic Search,CMP_ORG_SHE,Sheffield,Professional Services,1-49,Remote Access,55.3,New,0,0
L003422,CU003422,2025-09-18,Direct,Direct,CMP_DIR_BIR,Birmingham,Professional Services,50-249,Enterprise Connectivity,89.4,SQL,1,1
L003423,CU003423,2025-09-18,LinkedIn,LinkedIn,CMP_LIN_BRI,Bristol,Professional Services,1-49,Remote Support,77.5,SQL,1,1
L003424,CU003424,2025-09-18,Direct,Direct,CMP_DIR_LEE,Leeds,Retail,250-999,Enterprise Connectivity,52.3,New,0,0
L003425,CU003425,2025-09-18,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LEE,Leeds,Healthcare,1-49,Security Add-on,69.3,SQL,1,1
L003426,CU003426,2025-09-18,Paid Social,Paid Social,CMP_PAI_LON,London,Education,1000+,Remote Support,45.7,New,0,0
L003427,CU003427,2025-09-18,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LON,London,Manufacturing,1000+,Enterprise Connectivity,59.3,SQL,1,1
L003428,CU003428,2025-09-18,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_BIR,Birmingham,Healthcare,1-49,Security Add-on,67.9,New,0,0
L003429,CU003429,2025-09-19,Paid Search - Brand,Paid Search - Brand,CMP_PAI_MAN,Manchester,Healthcare,1000+,Enterprise Connectivity,69.0,New,0,0
L003430,CU003430,2025-09-19,Paid Social,Paid Social,CMP_PAI_MAN,Manchester,Education,50-249,Remote Support,41.2,New,0,0
L003431,CU003431,2025-09-19,Events,Events,CMP_EVE_LON,London,Education,50-249,Security Add-on,88.9,MQL,1,0
L003432,CU003432,2025-09-19,Events,Events,CMP_EVE_MAN,Manchester,Retail,1000+,Remote Support,58.8,MQL,1,0
L003433,CU003433,2025-09-19,Paid Search - Brand,Paid Search - Brand,CMP_PAI_EDI,Edinburgh,Technology,1000+,Remote Support,41.2,New,0,0
L003434,CU003434,2025-09-19,Partner,Partner,CMP_PAR_CAR,Cardiff,Manufacturing,50-249,Remote Support,70.7,New,0,0
L003435,CU003435,2025-09-19,Organic Search,Organic Search,CMP_ORG_BIR,Birmingham,Healthcare,50-249,Security Add-on,48.3,New,0,0
L003436,CU003436,2025-09-19,Events,Events,CMP_EVE_LIV,Liverpool,Healthcare,1-49,Remote Support,58.4,SQL,1,1
L003437,CU003437,2025-09-19,Events,Events,CMP_EVE_SHE,Sheffield,Healthcare,250-999,Enterprise Connectivity,79.4,SQL,1,1
L003438,CU003438,2025-09-19,LinkedIn,LinkedIn,CMP_LIN_LIV,Liverpool,Manufacturing,1-49,Remote Support,82.4,SQL,1,1
L003439,CU003439,2025-09-19,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LON,London,Healthcare,1000+,Enterprise Connectivity,40.8,New,0,0
L003440,CU003440,2025-09-19,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LON,London,Manufacturing,1-49,Enterprise Connectivity,55.0,New,0,0
L003441,CU003441,2025-09-20,Display,Display,CMP_DIS_LIV,Liverpool,Retail,50-249,Remote Support,88.3,MQL,1,0
L003442,CU003442,2025-09-20,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_MAN,Manchester,Healthcare,50-249,Remote Access,65.1,MQL,1,0
L003443,CU003443,2025-09-20,Paid Social,Paid Social,CMP_PAI_BRI,Bristol,Manufacturing,250-999,Enterprise Connectivity,32.8,New,0,0
L003444,CU003444,2025-09-20,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_GLA,Glasgow,Professional Services,1-49,Enterprise Connectivity,69.0,New,0,0
L003445,CU003445,2025-09-20,Direct,Direct,CMP_DIR_BIR,Birmingham,Healthcare,50-249,Remote Access,42.2,MQL,1,0
L003446,CU003446,2025-09-20,LinkedIn,LinkedIn,CMP_LIN_BRI,Bristol,Retail,1000+,Security Add-on,63.6,SQL,1,1
L003447,CU003447,2025-09-20,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LON,London,Technology,1-49,Remote Access,65.4,MQL,1,0
L003448,CU003448,2025-09-21,Email,Email,CMP_EMA_LEE,Leeds,Healthcare,250-999,Remote Access,70.9,New,0,0
L003449,CU003449,2025-09-21,Direct,Direct,CMP_DIR_BRI,Bristol,Technology,50-249,Enterprise Connectivity,85.8,New,0,0
L003450,CU003450,2025-09-21,Direct,Direct,CMP_DIR_BIR,Birmingham,Technology,250-999,Enterprise Connectivity,70.0,SQL,1,1
L003451,CU003451,2025-09-21,Direct,Direct,CMP_DIR_CAR,Cardiff,Technology,1000+,Enterprise Connectivity,59.1,New,0,0
L003452,CU003452,2025-09-21,Events,Events,CMP_EVE_SHE,Sheffield,Education,1-49,Enterprise Connectivity,69.8,MQL,1,0
L003453,CU003453,2025-09-22,Partner,Partner,CMP_PAR_BRI,Bristol,Manufacturing,1-49,Remote Support,60.9,New,0,0
L003454,CU003454,2025-09-22,Paid Social,Paid Social,CMP_PAI_CAR,Cardiff,Retail,50-249,Remote Support,46.4,MQL,1,0
L003455,CU003455,2025-09-22,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BIR,Birmingham,Manufacturing,50-249,Security Add-on,76.1,SQL,1,1
L003456,CU003456,2025-09-22,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_BRI,Bristol,Education,1-49,Remote Support,73.3,MQL,1,0
L003457,CU003457,2025-09-22,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LEE,Leeds,Manufacturing,1000+,Remote Access,68.5,MQL,1,0
L003458,CU003458,2025-09-22,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LON,London,Professional Services,250-999,Enterprise Connectivity,62.4,SQL,1,1
L003459,CU003459,2025-09-22,Paid Social,Paid Social,CMP_PAI_LON,London,Education,1-49,Enterprise Connectivity,71.8,New,0,0
L003460,CU003460,2025-09-22,Organic Search,Organic Search,CMP_ORG_LON,London,Education,50-249,Enterprise Connectivity,58.6,New,0,0
L003461,CU003461,2025-09-22,LinkedIn,LinkedIn,CMP_LIN_BIR,Birmingham,Education,250-999,Enterprise Connectivity,81.9,SQL,1,1
L003462,CU003462,2025-09-22,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LON,London,Professional Services,50-249,Enterprise Connectivity,72.5,SQL,1,1
L003463,CU003463,2025-09-23,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_EDI,Edinburgh,Healthcare,250-999,Security Add-on,64.9,New,0,0
L003464,CU003464,2025-09-23,Display,Display,CMP_DIS_LON,London,Technology,50-249,Remote Support,57.4,SQL,1,1
L003465,CU003465,2025-09-23,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_GLA,Glasgow,Retail,1-49,Security Add-on,65.6,New,0,0
L003466,CU003466,2025-09-23,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_EDI,Edinburgh,Professional Services,1000+,Remote Support,50.1,New,0,0
L003467,CU003467,2025-09-23,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_CAR,Cardiff,Healthcare,50-249,Enterprise Connectivity,60.0,New,0,0
L003468,CU003468,2025-09-23,Organic Search,Organic Search,CMP_ORG_EDI,Edinburgh,Manufacturing,50-249,Enterprise Connectivity,65.4,New,0,0
L003469,CU003469,2025-09-23,Organic Search,Organic Search,CMP_ORG_EDI,Edinburgh,Manufacturing,50-249,Enterprise Connectivity,80.1,MQL,1,0
L003470,CU003470,2025-09-23,Direct,Direct,CMP_DIR_LEE,Leeds,Technology,250-999,Remote Support,58.5,MQL,1,0
L003471,CU003471,2025-09-23,Direct,Direct,CMP_DIR_SHE,Sheffield,Retail,50-249,Remote Support,77.2,New,0,0
L003472,CU003472,2025-09-24,LinkedIn,LinkedIn,CMP_LIN_LEE,Leeds,Technology,250-999,Enterprise Connectivity,82.2,New,0,0
L003473,CU003473,2025-09-24,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LIV,Liverpool,Healthcare,250-999,Remote Access,76.7,MQL,1,0
L003474,CU003474,2025-09-24,Paid Social,Paid Social,CMP_PAI_LON,London,Professional Services,1-49,Security Add-on,54.7,New,0,0
L003475,CU003475,2025-09-24,Organic Search,Organic Search,CMP_ORG_BIR,Birmingham,Technology,1-49,Security Add-on,92.1,MQL,1,0
L003476,CU003476,2025-09-24,Direct,Direct,CMP_DIR_LON,London,Manufacturing,1000+,Remote Support,63.8,MQL,1,0
L003477,CU003477,2025-09-25,Paid Social,Paid Social,CMP_PAI_LEE,Leeds,Healthcare,50-249,Remote Support,61.3,New,0,0
L003478,CU003478,2025-09-25,Partner,Partner,CMP_PAR_BRI,Bristol,Professional Services,250-999,Remote Support,74.8,New,0,0
L003479,CU003479,2025-09-25,LinkedIn,LinkedIn,CMP_LIN_MAN,Manchester,Professional Services,1000+,Remote Access,96.3,MQL,1,0
L003480,CU003480,2025-09-25,Paid Social,Paid Social,CMP_PAI_LON,London,Technology,1-49,Enterprise Connectivity,60.0,MQL,1,0
L003481,CU003481,2025-09-25,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LON,London,Manufacturing,50-249,Remote Support,58.1,MQL,1,0
L003482,CU003482,2025-09-25,Partner,Partner,CMP_PAR_GLA,Glasgow,Education,50-249,Enterprise Connectivity,44.7,SQL,1,1
L003483,CU003483,2025-09-25,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_SHE,Sheffield,Professional Services,50-249,Enterprise Connectivity,50.1,New,0,0
L003484,CU003484,2025-09-26,Direct,Direct,CMP_DIR_LEE,Leeds,Education,250-999,Remote Support,29.9,New,0,0
L003485,CU003485,2025-09-26,Email,Email,CMP_EMA_BRI,Bristol,Professional Services,50-249,Security Add-on,77.9,SQL,1,1
L003486,CU003486,2025-09-26,Paid Search - Brand,Paid Search - Brand,CMP_PAI_GLA,Glasgow,Healthcare,250-999,Remote Access,60.3,New,0,0
L003487,CU003487,2025-09-26,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BRI,Bristol,Professional Services,50-249,Remote Support,43.4,SQL,1,1
L003488,CU003488,2025-09-26,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_GLA,Glasgow,Technology,250-999,Security Add-on,46.1,SQL,1,1
L003489,CU003489,2025-09-26,Organic Search,Organic Search,CMP_ORG_MAN,Manchester,Retail,250-999,Remote Access,44.0,New,0,0
L003490,CU003490,2025-09-26,Direct,Direct,CMP_DIR_GLA,Glasgow,Retail,50-249,Security Add-on,35.8,New,0,0
L003491,CU003491,2025-09-27,Direct,Direct,CMP_DIR_LON,London,Manufacturing,50-249,Security Add-on,71.9,New,0,0
L003492,CU003492,2025-09-27,Organic Search,Organic Search,CMP_ORG_MAN,Manchester,Manufacturing,1000+,Security Add-on,71.8,New,0,0
L003493,CU003493,2025-09-27,Paid Social,Paid Social,CMP_PAI_LON,London,Education,50-249,Security Add-on,69.0,New,0,0
L003494,CU003494,2025-09-28,Paid Search - Brand,Paid Search - Brand,CMP_PAI_MAN,Manchester,Retail,50-249,Enterprise Connectivity,42.3,SQL,1,1
L003495,CU003495,2025-09-28,Email,Email,CMP_EMA_BIR,Birmingham,Technology,1-49,Remote Access,71.8,SQL,1,1
L003496,CU003496,2025-09-28,Organic Search,Organic Search,CMP_ORG_MAN,Manchester,Education,1-49,Remote Support,45.8,SQL,1,1
L003497,CU003497,2025-09-28,Email,Email,CMP_EMA_MAN,Manchester,Retail,1000+,Enterprise Connectivity,66.4,New,0,0
L003498,CU003498,2025-09-28,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BIR,Birmingham,Education,250-999,Security Add-on,59.8,SQL,1,1
L003499,CU003499,2025-09-28,Email,Email,CMP_EMA_SHE,Sheffield,Education,250-999,Enterprise Connectivity,47.3,SQL,1,1
L003500,CU003500,2025-09-29,Partner,Partner,CMP_PAR_BRI,Bristol,Manufacturing,50-249,Remote Access,78.8,SQL,1,1
L003501,CU003501,2025-09-29,Paid Social,Paid Social,CMP_PAI_LIV,Liverpool,Technology,1-49,Remote Support,64.8,New,0,0
L003502,CU003502,2025-09-29,Direct,Direct,CMP_DIR_BIR,Birmingham,Professional Services,250-999,Remote Support,72.7,New,0,0
L003503,CU003503,2025-09-29,Paid Social,Paid Social,CMP_PAI_SHE,Sheffield,Education,1-49,Remote Access,60.6,New,0,0
L003504,CU003504,2025-09-29,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LON,London,Technology,1000+,Enterprise Connectivity,64.2,New,0,0
L003505,CU003505,2025-09-29,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_MAN,Manchester,Healthcare,250-999,Enterprise Connectivity,79.4,SQL,1,1
L003506,CU003506,2025-09-29,Organic Search,Organic Search,CMP_ORG_LON,London,Retail,250-999,Remote Access,62.8,New,0,0
L003507,CU003507,2025-09-30,Direct,Direct,CMP_DIR_LON,London,Healthcare,1-49,Enterprise Connectivity,66.5,MQL,1,0
L003508,CU003508,2025-09-30,Organic Search,Organic Search,CMP_ORG_LON,London,Professional Services,50-249,Security Add-on,61.7,New,0,0
L003509,CU003509,2025-09-30,Display,Display,CMP_DIS_MAN,Manchester,Healthcare,50-249,Remote Access,46.3,New,0,0
L003510,CU003510,2025-09-30,Direct,Direct,CMP_DIR_BIR,Birmingham,Professional Services,1-49,Remote Support,74.6,MQL,1,0
L003511,CU003511,2025-09-30,Direct,Direct,CMP_DIR_CAR,Cardiff,Retail,1-49,Remote Access,64.8,MQL,1,0
L003512,CU003512,2025-09-30,Paid Search - Brand,Paid Search - Brand,CMP_PAI_EDI,Edinburgh,Technology,1000+,Security Add-on,50.9,New,0,0
L003513,CU003513,2025-09-30,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LIV,Liverpool,Technology,1-49,Security Add-on,57.3,New,0,0
L003514,CU003514,2025-09-30,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LON,London,Healthcare,50-249,Remote Support,50.5,New,0,0
L003515,CU003515,2025-09-30,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LEE,Leeds,Technology,250-999,Remote Access,64.2,New,0,0
L003516,CU003516,2025-10-01,Partner,Partner,CMP_PAR_EDI,Edinburgh,Professional Services,50-249,Security Add-on,61.1,New,0,0
L003517,CU003517,2025-10-01,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LON,London,Healthcare,250-999,Security Add-on,60.4,New,0,0
L003518,CU003518,2025-10-01,LinkedIn,LinkedIn,CMP_LIN_LON,London,Technology,1000+,Enterprise Connectivity,93.6,SQL,1,1
L003519,CU003519,2025-10-01,Events,Events,CMP_EVE_MAN,Manchester,Retail,1-49,Remote Support,59.5,New,0,0
L003520,CU003520,2025-10-01,Direct,Direct,CMP_DIR_LEE,Leeds,Professional Services,1000+,Enterprise Connectivity,68.6,New,0,0
L003521,CU003521,2025-10-02,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LON,London,Retail,50-249,Security Add-on,49.6,New,0,0
L003522,CU003522,2025-10-02,Direct,Direct,CMP_DIR_LEE,Leeds,Retail,50-249,Remote Access,80.7,MQL,1,0
L003523,CU003523,2025-10-02,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LON,London,Professional Services,250-999,Remote Access,53.1,New,0,0
L003524,CU003524,2025-10-02,Events,Events,CMP_EVE_BRI,Bristol,Professional Services,50-249,Enterprise Connectivity,66.4,New,0,0
L003525,CU003525,2025-10-02,Organic Search,Organic Search,CMP_ORG_BRI,Bristol,Professional Services,50-249,Remote Access,69.8,New,0,0
L003526,CU003526,2025-10-02,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BRI,Bristol,Retail,1000+,Remote Access,70.3,SQL,1,1
L003527,CU003527,2025-10-02,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LON,London,Education,250-999,Security Add-on,66.1,New,0,0
L003528,CU003528,2025-10-02,LinkedIn,LinkedIn,CMP_LIN_GLA,Glasgow,Professional Services,250-999,Enterprise Connectivity,79.0,SQL,1,1
L003529,CU003529,2025-10-02,Paid Search - Brand,Paid Search - Brand,CMP_PAI_CAR,Cardiff,Technology,250-999,Remote Access,47.5,New,0,0
L003530,CU003530,2025-10-02,Direct,Direct,CMP_DIR_LEE,Leeds,Healthcare,50-249,Remote Access,57.1,SQL,1,1
L003531,CU003531,2025-10-03,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_MAN,Manchester,Retail,1-49,Remote Access,71.2,New,0,0
L003532,CU003532,2025-10-03,Partner,Partner,CMP_PAR_LON,London,Manufacturing,1000+,Remote Support,84.7,SQL,1,1
L003533,CU003533,2025-10-03,Paid Social,Paid Social,CMP_PAI_MAN,Manchester,Healthcare,1-49,Remote Support,62.8,MQL,1,0
L003534,CU003534,2025-10-03,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LIV,Liverpool,Healthcare,50-249,Security Add-on,52.0,New,0,0
L003535,CU003535,2025-10-03,Organic Search,Organic Search,CMP_ORG_CAR,Cardiff,Technology,1-49,Remote Support,56.7,SQL,1,1
L003536,CU003536,2025-10-03,Direct,Direct,CMP_DIR_GLA,Glasgow,Technology,50-249,Security Add-on,38.2,SQL,1,1
L003537,CU003537,2025-10-03,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_BRI,Bristol,Education,1-49,Remote Access,53.6,SQL,1,1
L003538,CU003538,2025-10-03,Paid Social,Paid Social,CMP_PAI_BIR,Birmingham,Education,1-49,Enterprise Connectivity,46.2,New,0,0
L003539,CU003539,2025-10-04,Events,Events,CMP_EVE_EDI,Edinburgh,Education,1-49,Remote Support,69.4,New,0,0
L003540,CU003540,2025-10-04,Display,Display,CMP_DIS_LON,London,Retail,1-49,Enterprise Connectivity,69.3,New,0,0
L003541,CU003541,2025-10-04,Organic Search,Organic Search,CMP_ORG_LEE,Leeds,Professional Services,50-249,Remote Support,69.8,SQL,1,1
L003542,CU003542,2025-10-04,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_MAN,Manchester,Manufacturing,250-999,Remote Access,67.9,MQL,1,0
L003543,CU003543,2025-10-04,YouTube,YouTube,CMP_YOU_BRI,Bristol,Manufacturing,1-49,Security Add-on,67.2,SQL,1,1
L003544,CU003544,2025-10-05,Paid Social,Paid Social,CMP_PAI_EDI,Edinburgh,Technology,250-999,Security Add-on,61.1,MQL,1,0
L003545,CU003545,2025-10-05,Paid Search - Brand,Paid Search - Brand,CMP_PAI_BIR,Birmingham,Manufacturing,50-249,Remote Support,68.3,MQL,1,0
L003546,CU003546,2025-10-05,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LON,London,Manufacturing,1000+,Remote Support,62.3,New,0,0
L003547,CU003547,2025-10-05,Paid Search - Brand,Paid Search - Brand,CMP_PAI_GLA,Glasgow,Professional Services,50-249,Remote Support,81.9,SQL,1,1
L003548,CU003548,2025-10-05,Direct,Direct,CMP_DIR_GLA,Glasgow,Professional Services,1000+,Remote Support,81.1,New,0,0
L003549,CU003549,2025-10-06,Paid Search - Brand,Paid Search - Brand,CMP_PAI_CAR,Cardiff,Manufacturing,250-999,Remote Access,79.9,SQL,1,1
L003550,CU003550,2025-10-06,LinkedIn,LinkedIn,CMP_LIN_LEE,Leeds,Education,1000+,Remote Access,68.8,New,0,0
L003551,CU003551,2025-10-06,Email,Email,CMP_EMA_LIV,Liverpool,Healthcare,50-249,Enterprise Connectivity,66.8,SQL,1,1
L003552,CU003552,2025-10-06,Partner,Partner,CMP_PAR_MAN,Manchester,Education,1000+,Security Add-on,68.5,SQL,1,1
L003553,CU003553,2025-10-06,Direct,Direct,CMP_DIR_CAR,Cardiff,Healthcare,250-999,Security Add-on,76.6,New,0,0
L003554,CU003554,2025-10-07,Email,Email,CMP_EMA_LON,London,Professional Services,50-249,Remote Access,75.2,SQL,1,1
L003555,CU003555,2025-10-07,Direct,Direct,CMP_DIR_BRI,Bristol,Professional Services,250-999,Remote Support,74.5,MQL,1,0
L003556,CU003556,2025-10-07,Paid Social,Paid Social,CMP_PAI_GLA,Glasgow,Healthcare,1-49,Security Add-on,25.2,SQL,1,1
L003557,CU003557,2025-10-07,Direct,Direct,CMP_DIR_MAN,Manchester,Technology,250-999,Enterprise Connectivity,54.3,MQL,1,0
L003558,CU003558,2025-10-07,Direct,Direct,CMP_DIR_LON,London,Education,50-249,Remote Access,81.1,New,0,0
L003559,CU003559,2025-10-08,Partner,Partner,CMP_PAR_BRI,Bristol,Technology,50-249,Remote Support,37.6,MQL,1,0
L003560,CU003560,2025-10-08,Direct,Direct,CMP_DIR_LEE,Leeds,Education,250-999,Security Add-on,40.0,New,0,0
L003561,CU003561,2025-10-08,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LIV,Liverpool,Professional Services,1000+,Remote Access,72.2,SQL,1,1
L003562,CU003562,2025-10-08,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LEE,Leeds,Education,50-249,Remote Access,55.7,New,0,0
L003563,CU003563,2025-10-09,YouTube,YouTube,CMP_YOU_LON,London,Education,1000+,Security Add-on,85.3,MQL,1,0
L003564,CU003564,2025-10-09,Events,Events,CMP_EVE_LIV,Liverpool,Professional Services,1000+,Enterprise Connectivity,55.6,New,0,0
L003565,CU003565,2025-10-09,Paid Search - Brand,Paid Search - Brand,CMP_PAI_CAR,Cardiff,Retail,1000+,Security Add-on,37.9,MQL,1,0
L003566,CU003566,2025-10-09,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LON,London,Technology,50-249,Remote Support,71.4,New,0,0
L003567,CU003567,2025-10-09,Paid Search - Brand,Paid Search - Brand,CMP_PAI_LIV,Liverpool,Retail,50-249,Remote Support,42.4,New,0,0
L003568,CU003568,2025-10-09,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_LEE,Leeds,Professional Services,50-249,Remote Support,62.0,SQL,1,1
L003569,CU003569,2025-10-10,LinkedIn,LinkedIn,CMP_LIN_EDI,Edinburgh,Retail,1-49,Security Add-on,76.3,MQL,1,0
L003570,CU003570,2025-10-10,Paid Search - Non-Brand,Paid Search - Non-Brand,CMP_PAI_MAN,Manchester,Healthcare,1000+,Security Add-on,57.6,MQL,1,0
L003571,CU003571,2025-10-10,Events,Events,CMP_EVE_LON,London,Education,1-49,Enterprise Connectivity,45.8,SQL,1,1
L003572,CU003572,2025-10-10,Organic Search,Organic Search,CMP_ORG_CAR,Cardiff,Technology,50-249,Remote Access,60.3,SQL,1,1
L003573,CU003573,2025-10-10,Direct,Direct,CMP_DIR_LON,London,Healthcare,50-249,Remote Access,55.2,SQL,1,1
L003574,CU003574,2025-10-10,Paid Search - Brand,Paid Search - Brand,CMP_PAI_MAN,Manchester,Retail,250-999,Security Add-on,61.1,New,0,0
L003575,CU003575,2025-10-11,Paid Search - Brand,Paid Search - Brand,CMP_PAI_MAN,Manchester,Education,50-249,Security Add-on,59.4,New,0,0
L003576,CU003576,2025-10-11,Events,Events,CMP_EVE_BIR,Birmingham,Technology,50-249,Security Add-on,64.5,SQL,1,1
L003577,CU003577,2025-10-11,Direct,Direct,CMP_DIR_CAR,Cardiff,Manufacturing,1-49,Remote Access,54.7,MQL,1,0
